시도,시군구,폐기물 종류_대,폐기물 종류_중,폐기물 종류_소,2019년 발생량,총계_재활용,총계_소각,총계_매립,총계_기타,공공처리_재활용,공공처리_소각,공공처리_매립,공공처리_기타,자가처리_재활용,자가처리_소각,자가처리_매립,자가처리_기타,위탁처리_재활용,위탁처리_소각,위탁처리_매립,위탁처리_기타,YEAR
대구,남구,종량제방식 등 혼합배출,가연성,폐목재류,1.3,0.5,0.3,0.6,0,0.5,0.3,0.6,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,가연성,기타,29.4,10.8,5.8,12.8,0,10.8,5.8,12.8,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,소계,5.2,1.9,1,2.3,0,1.9,1,2.3,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,폐금속류,1.1,0.4,0.2,0.5,0,0.4,0.2,0.5,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,폐유리류,1.6,0.6,0.3,0.7,0,0.6,0.3,0.7,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,폐토사류,0.2,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.1,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,불연성,기타,2.1,0.8,0.4,0.9,0,0.8,0.4,0.9,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,11.7,0,0,11.7,0,0,0,11.7,0,0,0,0,0,0,0,0,0,2021
대구,남구,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,소계,EMPTY,20.4,20.4,0,0,0,12.6,0,0,0,0,0,0,0,7.8,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐지류,종이팩,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐지류,기타,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.5,0.6,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,1.8,1.8,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,2.2,2.2,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐합성수지류,기타,1.6,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,1.5,1.6,0,0,0,1.5,0,0,0,0,0,0,0,0.1,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,4.3,4.3,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,2021
대구,남구,음식물류 폐기물 분리배출,EMPTY,EMPTY,25.6,25.6,0,0,0,21.5,0,0,0,0,0,0,0,4.1,0,0,0,2021
대구,북구,합계,EMPTY,EMPTY,426.6,269.9,34.2,122.5,0,179.9,34.2,122.5,0,16,0,0,0,74,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,소계,EMPTY,214.8,58.2,34.2,122.5,0,58.2,34.2,122.5,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,소계,162.3,54.1,31.7,76.5,0,54.1,31.7,76.5,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,폐지류,36.3,12.1,7.1,17.1,0,12.1,7.1,17.1,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,폐합성수지류,32.9,10.9,6.4,15.5,0,10.9,6.4,15.5,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,폐고무류,1.1,0.4,0.2,0.5,0,0.4,0.2,0.5,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,폐섬유류,7.9,2.6,1.5,3.7,0,2.6,1.5,3.7,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,11.3,3.8,2.2,5.3,0,3.8,2.2,5.3,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,폐목재류,3.1,1,0.6,1.5,0,1,0.6,1.5,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,가연성,기타,69.7,23.2,13.6,32.9,0,23.2,13.6,32.9,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,소계,12.3,4.1,2.4,5.8,0,4.1,2.4,5.8,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,폐금속류,2.7,0.9,0.5,1.3,0,0.9,0.5,1.3,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,폐유리류,3.8,1.3,0.7,1.8,0,1.3,0.7,1.8,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,폐토사류,0.5,0.2,0.1,0.3,0,0.2,0.1,0.3,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.3,0.1,0.1,0.2,0,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,불연성,기타,4.9,1.6,1,2.3,0,1.6,1,2.3,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,40.1,0,0,40.1,0,0,0,40.1,0,0,0,0,0,0,0,0,0,2021
대구,북구,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,소계,EMPTY,87.1,87.1,0,0,0,44.9,0,0,0,0,0,0,0,42.2,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐지류,종이팩,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐지류,기타,20.5,20.5,0,0,0,0.2,0,0,0,0,0,0,0,20.3,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.8,0.9,0,0,0,0.4,0,0,0,0,0,0,0,0.5,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,7.6,7.6,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.9,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,3.6,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐합성수지류,기타,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,6.5,6.5,0,0,0,5.8,0,0,0,0,0,0,0,0.7,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐의류,EMPTY,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,2.7,2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,기타,EMPTY,0.2,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,2021
대구,북구,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,20.9,20.9,0,0,0,20.9,0,0,0,0,0,0,0,0,0,0,0,2021
대구,북구,음식물류 폐기물 분리배출,EMPTY,EMPTY,124.6,124.6,0,0,0,76.8,0,0,0,16,0,0,0,31.8,0,0,0,2021
대구,수성구,합계,EMPTY,EMPTY,374.9,246.4,37.5,91,0,177.3,37.5,91,0,0,0,0,0,69.1,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,소계,EMPTY,189.9,62.5,37.5,89.9,0,62.5,37.5,89.9,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,소계,134.6,58,34.8,41.7,0,58,34.8,41.7,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,폐지류,30.1,13,7.8,9.3,0,13,7.8,9.3,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,폐합성수지류,27.2,11.7,7,8.4,0,11.7,7,8.4,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,폐고무류,0.9,0.4,0.2,0.3,0,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,폐섬유류,6.6,2.8,1.7,2,0,2.8,1.7,2,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,9.4,4.1,2.4,2.9,0,4.1,2.4,2.9,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,폐목재류,2.6,1.1,0.7,0.8,0,1.1,0.7,0.8,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,가연성,기타,57.8,24.9,14.9,17.9,0,24.9,14.9,17.9,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,소계,10.2,4.4,2.6,3.2,0,4.4,2.6,3.2,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,폐금속류,2.2,1,0.6,0.7,0,1,0.6,0.7,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,폐유리류,3.2,1.4,0.8,1,0,1.4,0.8,1,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,폐토사류,0.4,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.3,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,불연성,기타,4.1,1.8,1.1,1.3,0,1.8,1.1,1.3,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,45.1,0,0.1,45,0,0,0.1,45,0,0,0,0,0,0,0,0,0,2021
대구,수성구,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,소계,EMPTY,74.3,73.2,0,1.1,0,53.9,0,1.1,0,0,0,0,0,19.3,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐지류,기타,15.6,15.7,0,0,0,1.1,0,0,0,0,0,0,0,14.6,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.9,0.8,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,7.6,7.6,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.9,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐합성수지류,기타,11.7,11.7,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,6.9,6.9,0,0,0,6.6,0,0,0,0,0,0,0,0.3,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐의류,EMPTY,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,3.1,3.1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,기타,EMPTY,7.6,7.6,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,2021
대구,수성구,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,11.5,10.5,0,1.1,0,10.5,0,1.1,0,0,0,0,0,0,0,0,0,2021
대구,수성구,음식물류 폐기물 분리배출,EMPTY,EMPTY,110.7,110.7,0,0,0,60.9,0,0,0,0,0,0,0,49.8,0,0,0,2021
대구,달서구,합계,EMPTY,EMPTY,465.4,265.4,65.7,134.3,0,166.3,65.7,134.3,0,0,0,0,0,99.1,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,소계,EMPTY,262.5,67.2,65.7,129.6,0,67.2,65.7,129.6,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,소계,200.3,62.4,61.1,76.8,0,62.4,61.1,76.8,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,폐지류,44.8,14,13.7,17.2,0,14,13.7,17.2,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,폐합성수지류,40.5,12.6,12.4,15.5,0,12.6,12.4,15.5,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,폐고무류,1.4,0.4,0.4,0.5,0,0.4,0.4,0.5,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,폐섬유류,9.8,3,3,3.7,0,3,3,3.7,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,14,4.4,4.3,5.4,0,4.4,4.3,5.4,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,폐목재류,3.8,1.2,1.2,1.5,0,1.2,1.2,1.5,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,가연성,기타,86,26.8,26.2,33,0,26.8,26.2,33,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,소계,15.2,4.7,4.6,5.8,0,4.7,4.6,5.8,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,폐금속류,3.3,1,1,1.3,0,1,1,1.3,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,폐유리류,4.7,1.5,1.4,1.8,0,1.5,1.4,1.8,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,폐토사류,0.7,0.2,0.2,0.3,0,0.2,0.2,0.3,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.4,0.1,0.1,0.2,0,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,불연성,기타,6.1,1.9,1.9,2.3,0,1.9,1.9,2.3,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,47,0,0,46.9,0,0,0,46.9,0,0,0,0,0,0,0,0,0,2021
대구,달서구,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,소계,EMPTY,69.7,65,0,4.7,0,12.7,0,4.7,0,0,0,0,0,52.3,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐지류,기타,9.7,9.7,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,9.6,9.6,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐합성수지류,기타,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,8.4,8.4,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달서구,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,19.9,15.3,0,4.7,0,12.7,0,4.7,0,0,0,0,0,2.6,0,0,0,2021
대구,달서구,음식물류 폐기물 분리배출,EMPTY,EMPTY,133.2,133.2,0,0,0,86.5,0,0,0,0,0,0,0,46.7,0,0,0,2021
대구,달성군,합계,EMPTY,EMPTY,239.4,148.5,29.5,61.5,0,87,29.1,61.5,0,0,0,0,0,61.5,0.4,0,0,2021
대구,달성군,종량제방식 등 혼합배출,소계,EMPTY,127.6,38.7,29.1,59.8,0,38.7,29.1,59.8,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,소계,106.4,35.9,27,43.5,0,35.9,27,43.5,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,폐지류,23.8,8,6,9.7,0,8,6,9.7,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,폐합성수지류,21.5,7.3,5.5,8.8,0,7.3,5.5,8.8,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,폐고무류,0.7,0.2,0.2,0.3,0,0.2,0.2,0.3,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,폐섬유류,5.2,1.8,1.3,2.1,0,1.8,1.3,2.1,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,음식물류 폐기물,7.4,2.5,1.9,3,0,2.5,1.9,3,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,폐목재류,2,0.7,0.5,0.8,0,0.7,0.5,0.8,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,가연성,기타,45.7,15.4,11.6,18.7,0,15.4,11.6,18.7,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,소계,8.1,2.7,2.1,3.3,0,2.7,2.1,3.3,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,폐금속류,1.8,0.6,0.5,0.7,0,0.6,0.5,0.7,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,폐유리류,2.5,0.8,0.6,1,0,0.8,0.6,1,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,폐토사류,0.4,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.2,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
대구,달성군,종량제방식 등 혼합배출,불연성,기타,3.2,1.1,0.8,1.3,0,1.1,0.8,1.3,0,0,0,0,0,0,0,0,0,2021
